original_path,status,reason,bytes,sha256,archive_path
2.Source Code/produced_graph/spatial_feature_interpolation_summary.csv,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",103473,7222f13f2d00ae2b43d5f7edb0fdd976d46cdf6882db2913d2d7295ed41774cb,
2.Source Code/produced_graph/strict_temporal_loco_area_macro_denominators.csv,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",191,8b30c5eb0934beac9d9aab28dd200df30f055d1065b21f4c8ec4e6b9b9b8a768,
2.Source Code/produced_graph/strict_temporal_loco_area_metrics.csv,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",91016,4e426579b27af597174000d849716e9339c8ecea9364d162277582da781fe8c4,
2.Source Code/produced_graph/strict_temporal_loco_fold_audit.csv,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",20924,f577ed40cf6da84ebba53a24f15a7c0ac104e70ccd153c92f099f9bf51a4cd94,
2.Source Code/produced_graph/strict_temporal_loco_forecasting_predictions.csv,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",193296,2a87389954a4306011afee00f64467bdd088956fee1cff61f0e7daa993b17978,
2.Source Code/produced_graph/strict_temporal_loco_micro_metrics.csv,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",136,5729dcefc77970b1e4e957b80e3949fd90239c2435386dd57764e837927f2ac0,
2.Source Code/produced_graph/strict_temporal_loco_nowcasting_predictions.csv,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",397127,d28dcbf4f5909fb70d69467b76b32aec0f2c2df71408a175b656392d9c561747,
2.Source Code/produced_graph/strict_temporal_loco_skipped_folds.csv,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",113,0a2f84f78abf00163347f6588b37e5579b621c2998cc2b003d5236c3b3649407,
2.Source Code/produced_graph/strict_temporal_loco_source_audit.csv,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",4184,e310729cb7ea95c9eb1cc71299c3791cd88cba687cad68ccde49ac326e5ce396,
2.Source Code/produced_graph/variable_missingness_balance.csv,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",1840681,470d16775417ba60d94d905029572af849dcd0955a239f0afcdc78ad36786905,
2.Source Code/produced_graph/conflict_perturbation_10pct/audit.json,retain_user_exception,Corrected exploratory perturbation explicitly retained by author,8307,3e858975c2558da2139fc0ca257b38b45f7dd9885cd1f5a75faff10d662d9423,
2.Source Code/produced_graph/conflict_perturbation_10pct/forecasting_phase2_model.json,retain_user_exception,Corrected exploratory perturbation explicitly retained by author,5416418,1bb3b4401ad425aefe80e9dd631172186cf98157212f9ac370cb591bbdef59d0,
2.Source Code/produced_graph/conflict_perturbation_10pct/forecasting_phase3_model.json,retain_user_exception,Corrected exploratory perturbation explicitly retained by author,214062,4ffd2d155eff176730b514a51edf0ef3785a91646cdae43049d359a048740076,
2.Source Code/produced_graph/conflict_perturbation_10pct/forecasting_phase4_model.json,retain_user_exception,Corrected exploratory perturbation explicitly retained by author,113432,2d3a71ecb7046dbffcb4bdc67541a21292ed3e63175b693e217f9f37aa04741f,
2.Source Code/produced_graph/conflict_perturbation_10pct/forecasting_phase5_model.json,retain_user_exception,Corrected exploratory perturbation explicitly retained by author,88614,f51ae8c24bd0af3145f7e53afe97add7469cf11481b3c10890911d5c3f607cec,
2.Source Code/produced_graph/conflict_perturbation_10pct/paired_predictions.csv,retain_user_exception,Corrected exploratory perturbation explicitly retained by author,443131,9da5ba413d683736de369fc85ed7c51de82eb1d9de4f2892e65dcb8c90f2efa5,
2.Source Code/produced_graph/conflict_perturbation_10pct/phase_transitions.csv,retain_user_exception,Corrected exploratory perturbation explicitly retained by author,647,7ddb1e6091bcab3a37f3d16ec6a4a658cd45c768d04c420e1b1f501888e17e49,
2.Source Code/produced_graph/conflict_perturbation_10pct/summary_metrics.csv,retain_user_exception,Corrected exploratory perturbation explicitly retained by author,1087,bf3ae540408d179da77088f670ccc9b215adde1e4d117ab4633b3b3d8bf4b78e,
2.Source Code/produced_graph/direct_phase3_vs_phase45_rescue/direct_phase3_vs_phase45_rescue_benchmark_country_macro_metrics.csv,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",5727,47824bd1a1521817fb7d721e150a28f42affa2e6f45eff86dcc319cd9d50d28a,
2.Source Code/produced_graph/direct_phase3_vs_phase45_rescue/direct_phase3_vs_phase45_rescue_benchmark_pooled_metrics.csv,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",5084,077cc25834e799a321ed6203d92622cfa25c8e258cb0289ef6a0965e219e5077,
2.Source Code/produced_graph/direct_phase3_vs_phase45_rescue/direct_phase3_vs_phase45_rescue_benchmark_predictions.csv,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",3521025,b608e162672558b971e92dad906ce863d38814c0e532d5faf20bf88b1b7aad41,
2.Source Code/produced_graph/direct_phase3_vs_phase45_rescue/direct_phase3_vs_phase45_rescue_binary_confusion_atlas.pdf,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",27199,8ba5b6d1f00496ae72a59ca8a5b22a976f6e6d06495a3b37ec28b3e944e1b95a,
2.Source Code/produced_graph/direct_phase3_vs_phase45_rescue/direct_phase3_vs_phase45_rescue_binary_confusion_atlas.png,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",804401,e209d6f273ca98a0cf2ee1302edd3afb31251af65ef30a5493f5d4989ecb3067,
2.Source Code/produced_graph/direct_phase3_vs_phase45_rescue/direct_phase3_vs_phase45_rescue_binary_confusion_matrices.csv,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",5942,2a945b82738f82d529214d4dd2116a6e61c1233d1e399607d14753d369e593f2,
2.Source Code/produced_graph/direct_phase3_vs_phase45_rescue/direct_phase3_vs_phase45_rescue_bootstrap_draws.csv,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",4369807,3b4374cf309717b9cb1a7c375718539ea33ee2556f8a9e38ed41415cdd3c73cf,
2.Source Code/produced_graph/direct_phase3_vs_phase45_rescue/direct_phase3_vs_phase45_rescue_bootstrap_summary.csv,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",4347,45c398304e158d1d6777b92cb842482e5d373252664e59d3b2f7bef8c2e8fccd,
2.Source Code/produced_graph/direct_phase3_vs_phase45_rescue/direct_phase3_vs_phase45_rescue_configuration.json,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",26798,0631ca6a8133036e4da9b3fe739ec6d7628ee215e57ef39e5db0cee438bdb5c2,
2.Source Code/produced_graph/direct_phase3_vs_phase45_rescue/direct_phase3_vs_phase45_rescue_country_metrics.csv,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",73788,44955e0b906d9a447506245d44a5af690936791aa44cd9ecd1a258b640800015,
2.Source Code/produced_graph/direct_phase3_vs_phase45_rescue/direct_phase3_vs_phase45_rescue_feature_manifest.csv,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",47373,07b3053856ef02a29e9bcef42f4d4b929308b6aacdcfd99c989ed4b37f2c0e68,
2.Source Code/produced_graph/direct_phase3_vs_phase45_rescue/direct_phase3_vs_phase45_rescue_five_class_confusion_matrices.csv,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",13975,1370d402e625a7db53dca50acae04466f66d4f939878376b08fbc858a44dbdca,
2.Source Code/produced_graph/direct_phase3_vs_phase45_rescue/direct_phase3_vs_phase45_rescue_full_balance_forecasting_model.json,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",1156175,58a45feca66f2e1f6afe761bf8cd1b79ac6a9b3d3e72c3a397fec40027e503b6,
2.Source Code/produced_graph/direct_phase3_vs_phase45_rescue/direct_phase3_vs_phase45_rescue_full_balance_nowcasting_layer1_model.json,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",1156175,58a45feca66f2e1f6afe761bf8cd1b79ac6a9b3d3e72c3a397fec40027e503b6,
2.Source Code/produced_graph/direct_phase3_vs_phase45_rescue/direct_phase3_vs_phase45_rescue_full_balance_nowcasting_layer2_model.json,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",88104,d53867cbc665519f0d581b4175512293accead41aa4ac38fda065e8a2aa85177,
2.Source Code/produced_graph/direct_phase3_vs_phase45_rescue/direct_phase3_vs_phase45_rescue_gate_pooled_metrics.csv,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",2800,532def6230de13f299f1e1d03e2cc56f8a70642a3d2a53ef57eadbd062c8c95c,
2.Source Code/produced_graph/direct_phase3_vs_phase45_rescue/direct_phase3_vs_phase45_rescue_main_comparison.pdf,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",28474,b49486d96212352cbbcb34db2027efe820c4ede7e0ec01d901ace51c28a60973,
2.Source Code/produced_graph/direct_phase3_vs_phase45_rescue/direct_phase3_vs_phase45_rescue_main_comparison.png,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",912522,0a8b18f2ea23283eeefbde96acbe32f887036c0428d1a484ee1166119b725e78,
2.Source Code/produced_graph/direct_phase3_vs_phase45_rescue/direct_phase3_vs_phase45_rescue_model_audit.csv,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",55668,61d385370b5d738d12dbc54663a01e1807e976cf8722e153bfecfd59d3a53805,
2.Source Code/produced_graph/direct_phase3_vs_phase45_rescue/direct_phase3_vs_phase45_rescue_oof_predictions.csv,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",4043250,4e69814f7fbf9a1d4718d3eab9c4fc540528ef91c981a2e8bc5eaf9c40e61dbb,
2.Source Code/produced_graph/direct_phase3_vs_phase45_rescue/direct_phase3_vs_phase45_rescue_oof_stability.csv,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",6574,f6b610a5d53e1fa685c4249f096310c91fd78bed7d7449b744345c15576be078,
2.Source Code/produced_graph/direct_phase3_vs_phase45_rescue/direct_phase3_vs_phase45_rescue_selected_policies.csv,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",1683,7c9b1f6039269f0c84a51ea13edbfb8bcbad9b8624e953229e12ae7b5cdc005b,
2.Source Code/produced_graph/direct_phase3_vs_phase45_rescue/direct_phase3_vs_phase45_rescue_source_audit.csv,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",13405,e544fbbda3824c824d42363870f50f71b83e3d240fa936c308f27acd1949fe25,
2.Source Code/produced_graph/direct_phase3_vs_phase45_rescue/direct_phase3_vs_phase45_rescue_sqrt_balance_forecasting_model.json,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",1091484,917ff9a66f2b70eb726033535cec20172e1a99c665c76e66341792af8e0c4cbc,
2.Source Code/produced_graph/direct_phase3_vs_phase45_rescue/direct_phase3_vs_phase45_rescue_sqrt_balance_nowcasting_layer1_model.json,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",1091484,917ff9a66f2b70eb726033535cec20172e1a99c665c76e66341792af8e0c4cbc,
2.Source Code/produced_graph/direct_phase3_vs_phase45_rescue/direct_phase3_vs_phase45_rescue_sqrt_balance_nowcasting_layer2_model.json,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",88040,b5794b12531425b1cc478f6594a568c4d752aba5608f64359f9b12758c486341,
2.Source Code/produced_graph/direct_phase3_vs_phase45_rescue/direct_phase3_vs_phase45_rescue_threshold_frontier.csv,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",4053074,bc992f9d309e95c04579cdda5b33380ee4942c0ca5cf01217a35711bd04c7229,
2.Source Code/produced_graph/direct_phase3_vs_phase45_rescue/direct_phase3_vs_phase45_rescue_unweighted_forecasting_model.json,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",999073,3db434f2dd399621e0e67bc2bc311ab7c4b46cc8aba535e7ec18f2072a72a6f2,
2.Source Code/produced_graph/direct_phase3_vs_phase45_rescue/direct_phase3_vs_phase45_rescue_unweighted_nowcasting_layer1_model.json,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",999073,3db434f2dd399621e0e67bc2bc311ab7c4b46cc8aba535e7ec18f2072a72a6f2,
2.Source Code/produced_graph/direct_phase3_vs_phase45_rescue/direct_phase3_vs_phase45_rescue_unweighted_nowcasting_layer2_model.json,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",87281,0f70c9a315834a1668e6fd3314cda648b2b6a4f528b38f06e265e80c201eb26d,
2.Source Code/produced_graph/direct_phase3_vs_phase45_rescue_contemporaneous/direct_phase3_vs_phase45_rescue_contemporaneous_binary_confusion_matrices.csv,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",2087,8f555db76c0499649483c1d36b0d44ed71ad6533d1fa0c42aad9fdedee1c0112,
2.Source Code/produced_graph/direct_phase3_vs_phase45_rescue_contemporaneous/direct_phase3_vs_phase45_rescue_contemporaneous_configuration.json,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",14212,16cb8555d5b6bcf34bef425a76f3ec58fb7ad8f216e478dc65cf5c08702aabf1,
2.Source Code/produced_graph/direct_phase3_vs_phase45_rescue_contemporaneous/direct_phase3_vs_phase45_rescue_contemporaneous_feature_manifest.csv,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",28064,c933897b49d3b64a0a1ba197048a09b294c607f55ff2e63d374bb1e1e1b52f2d,
2.Source Code/produced_graph/direct_phase3_vs_phase45_rescue_contemporaneous/direct_phase3_vs_phase45_rescue_contemporaneous_five_class_confusion_matrices.csv,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",5028,6ce88b0ee351ea037537f7f93c4ee7d0ab92b578142fa9f360ce22612ba2b93b,
2.Source Code/produced_graph/direct_phase3_vs_phase45_rescue_contemporaneous/direct_phase3_vs_phase45_rescue_contemporaneous_gate_pooled_metrics.csv,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",1323,ad0f62cf6da7b9fe95a94d7703990451380990364054112f28a66062f9220176,
2.Source Code/produced_graph/direct_phase3_vs_phase45_rescue_contemporaneous/direct_phase3_vs_phase45_rescue_contemporaneous_model_audit.csv,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",10103,8ca390f02cdfac4d6250394993f25be4ae668b865fa630118110353d3b6047a2,
2.Source Code/produced_graph/direct_phase3_vs_phase45_rescue_contemporaneous/direct_phase3_vs_phase45_rescue_contemporaneous_oof_predictions.csv,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",8070204,6da9d88d92cc297e25bb94909b024c8cf032e68e98c63f63be5d2c41fb535f35,
2.Source Code/produced_graph/direct_phase3_vs_phase45_rescue_contemporaneous/direct_phase3_vs_phase45_rescue_contemporaneous_selected_policies.csv,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",941,e5ecd49857778a6fdc70af4316482fc42f23439ef53520da0b9d64cf3c3ac9bc,
2.Source Code/produced_graph/direct_phase3_vs_phase45_rescue_contemporaneous/direct_phase3_vs_phase45_rescue_contemporaneous_source_audit.csv,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",4139,a59a4c11b8fa974032de01eba86a753543108f03d7b5a771eb83b1e70c36f579,
2.Source Code/produced_graph/direct_phase3_vs_phase45_rescue_contemporaneous/direct_phase3_vs_phase45_rescue_contemporaneous_threshold_frontier.csv,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",2834348,afac4b448f64f067516aa7b0a77ac35d16a4e392344aad62231a82a9f7e10353,
2.Source Code/produced_graph/direct_phase3_vs_phase45_rescue_five_class_confusion/direct_phase3_vs_phase45_rescue_five_class_confusion_atlas.pdf,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",34377,66c9f6db21729ac2b68f62fb0a5566b5b4f78eb17d12fe975dd4e59b9d1adad9,
2.Source Code/produced_graph/direct_phase3_vs_phase45_rescue_five_class_confusion/direct_phase3_vs_phase45_rescue_five_class_confusion_atlas.png,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",1116478,de00b5530f68a9ce65032c789c57bd9d3c706e392d22fc06a192876fbf7c8d1e,
2.Source Code/produced_graph/missingness_sensitivity/conflict_missingness_balance_test.csv,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",1258,7639062896f2ddabd7911dfea8e93dc07f0f42c6411531507dc54f41a818c990,
2.Source Code/produced_graph/missingness_sensitivity/missing_indicator_baseline_comparison_metrics.csv,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",1874,9b537ed40efa9b390c2820148938bf885d0b691167dd6a72da39fbcdbd4a2ad4,
2.Source Code/produced_graph/missingness_sensitivity/missingness_sensitivity_metrics.csv,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",11163,03be93302ff3f1a3ab1caf225baec870b225b07fa593a9464f167a9ea5dfef99,
2.Source Code/produced_graph/missingness_sensitivity/archive/2026-09-03_pre_54row_rerun/missingness_sensitivity_curves.pdf,existing_archive,Already separated from active results,65895,c56191b1a734afc6c96168d26dd75158d5e1bb4c9b8190d606ce19a47d127cfa,
2.Source Code/produced_graph/missingness_sensitivity/archive/2026-09-03_pre_54row_rerun/missingness_sensitivity_curves.png,existing_archive,Already separated from active results,330484,bd1c0860f574f59e11362f87c31d1c88ebbdf8f460beb470315546569b0000af,
2.Source Code/produced_graph/missingness_sensitivity/archive/2026-09-03_pre_54row_rerun/missingness_sensitivity_metrics.csv,existing_archive,Already separated from active results,14559,3ac2d14cde4df6d649d524bf455c4362e455f1f61353066bcd070e6418315d37,
2.Source Code/produced_graph/nowcasting_calibration/calibration_grid.csv,archive,Uncited calibration family; restore jointly with archived temporal evaluation for saved-audit checks,154934,305a6e5168f84e08c11ed8b3de852bc4cd61e82af1db17946773354e199215d8,0.Archived/2026-09-08_obsolete_presentation/2.Source Code/produced_graph/nowcasting_calibration/calibration_grid.csv
2.Source Code/produced_graph/nowcasting_calibration/calibration_metrics.csv,archive,Uncited calibration family; restore jointly with archived temporal evaluation for saved-audit checks,1027,b94f352001d0ddd8ec8896721142027f4047890808a35beb031155f5d9d8ad3c,0.Archived/2026-09-08_obsolete_presentation/2.Source Code/produced_graph/nowcasting_calibration/calibration_metrics.csv
2.Source Code/produced_graph/nowcasting_calibration/calibration_predictions.csv,archive,Uncited calibration family; restore jointly with archived temporal evaluation for saved-audit checks,1180973,6d7a151f89cc6de7920818e2bc2bac39fb4c77cc0eea92e440a6b840dc1b02a3,0.Archived/2026-09-08_obsolete_presentation/2.Source Code/produced_graph/nowcasting_calibration/calibration_predictions.csv
2.Source Code/produced_graph/nowcasting_calibration/calibration_source_audit.csv,archive,Uncited calibration family; restore jointly with archived temporal evaluation for saved-audit checks,3895,5f2fbb43fc7577e64779a561c1e39068d2d2cafbd83d3e42dbf6eed72a0caae6,0.Archived/2026-09-08_obsolete_presentation/2.Source Code/produced_graph/nowcasting_calibration/calibration_source_audit.csv
2.Source Code/produced_graph/nowcasting_calibration_full2021/calibration_grid.csv,archive,Uncited calibration family; restore jointly with archived temporal evaluation for saved-audit checks,156137,62b6005e7eaddd2506a3eb2f013c5314274ca897afecfc46fe7ddcbbf093078a,0.Archived/2026-09-08_obsolete_presentation/2.Source Code/produced_graph/nowcasting_calibration_full2021/calibration_grid.csv
2.Source Code/produced_graph/nowcasting_calibration_full2021/calibration_metrics.csv,archive,Uncited calibration family; restore jointly with archived temporal evaluation for saved-audit checks,989,bf29c0061cdc96d25eae06b3f5d6699d29c4842397c48340523ed8419f988549,0.Archived/2026-09-08_obsolete_presentation/2.Source Code/produced_graph/nowcasting_calibration_full2021/calibration_metrics.csv
2.Source Code/produced_graph/nowcasting_calibration_full2021/calibration_predictions.csv,archive,Uncited calibration family; restore jointly with archived temporal evaluation for saved-audit checks,1508452,f3956b56584dfa2bde0a2120544892b49f5bd160e5b96d3312e16ce45f4d8b81,0.Archived/2026-09-08_obsolete_presentation/2.Source Code/produced_graph/nowcasting_calibration_full2021/calibration_predictions.csv
2.Source Code/produced_graph/nowcasting_calibration_full2021/calibration_source_audit.csv,archive,Uncited calibration family; restore jointly with archived temporal evaluation for saved-audit checks,4194,8e6e28fb92511e39fae93bfa16ee75c0a753055a4807562fea5bacbd08d48c0f,0.Archived/2026-09-08_obsolete_presentation/2.Source Code/produced_graph/nowcasting_calibration_full2021/calibration_source_audit.csv
2.Source Code/produced_graph/phase4_rescue_classifier/phase4_rescue_benchmark_predictions.csv,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",1247337,27a51295b1512503c71f60eb0313925d5cc1b01b93f048c34909cd0e1a3be132,
2.Source Code/produced_graph/phase4_rescue_classifier/phase4_rescue_bootstrap_draws.csv,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",976275,72d117c1c911aad52d8ca1989088229091c86a456720fbd09a3f2f981cd046d3,
2.Source Code/produced_graph/phase4_rescue_classifier/phase4_rescue_bootstrap_summary.csv,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",1442,a6e7f6043162cdafb6fdfd26e0efba9bfe36df80fd36df347a32701be79b373f,
2.Source Code/produced_graph/phase4_rescue_classifier/phase4_rescue_configuration.json,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",12979,8f9709ba91c2af1c300ac37fd366a0d8402fff9306a5a2a3f1dfb8648e3049c2,
2.Source Code/produced_graph/phase4_rescue_classifier/phase4_rescue_confusion_matrices.csv,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",8739,396457b3428e3f8d0b5aa8593008ab9f33fe39ece1b92a917b2737fab864d3f9,
2.Source Code/produced_graph/phase4_rescue_classifier/phase4_rescue_direct_forecasting_model.json,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",960855,7304372088eb0ce82f0773614994019f5bfd4ac9d9150e1ccc13cf7139ae3a1b,
2.Source Code/produced_graph/phase4_rescue_classifier/phase4_rescue_direct_nowcasting_layer1_model.json,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",960855,7304372088eb0ce82f0773614994019f5bfd4ac9d9150e1ccc13cf7139ae3a1b,
2.Source Code/produced_graph/phase4_rescue_classifier/phase4_rescue_direct_nowcasting_layer2_model.json,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",87297,208ae6fbb7277b4ff7734c1613da8e2b696394a73c97167200889ac9122fbb48,
2.Source Code/produced_graph/phase4_rescue_classifier/phase4_rescue_feature_manifest.csv,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",43152,f4ac0df59cba8becbccbc080fb632a0e54015e2acc135db9eb6cfca92d81794a,
2.Source Code/produced_graph/phase4_rescue_classifier/phase4_rescue_forecasting_model.json,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",208174,cdf9b6014a3b5ca549474e7e771c6d74c2f0c9eec58eb45cc60711ff7d3f22d8,
2.Source Code/produced_graph/phase4_rescue_classifier/phase4_rescue_main_comparison.pdf,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",35275,c33604de88bcaf0b821ac1a3d7965267c15165761ce5e7978cf0ecf3c2cfe198,
2.Source Code/produced_graph/phase4_rescue_classifier/phase4_rescue_main_comparison.png,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",813769,f7cd0de52f70650ebbd4e2b7af77933bff2df8fb4b673bbff8d1e0388b8839bd,
2.Source Code/produced_graph/phase4_rescue_classifier/phase4_rescue_main_comparison_metrics.csv,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",1045,c99fd55df9b48a96908a2fd7527c25b06475564ab621d2d8f1b8d895220594cd,
2.Source Code/produced_graph/phase4_rescue_classifier/phase4_rescue_metrics.csv,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",6565,3053a0b5a133ec23328bcfb8bb85a61989c4eaa86c0a4f2d8ba4bd04837e588b,
2.Source Code/produced_graph/phase4_rescue_classifier/phase4_rescue_model_audit.csv,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",5032,bd4ddd92a3eaa965fc991265652e8ed18f95eca998faafaab059c1c969e82a42,
2.Source Code/produced_graph/phase4_rescue_classifier/phase4_rescue_model_selection.csv,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",21534,7fa7dc986ee80e197c944006da9731465b6ebc4373939f434f4a0bdcf34917d1,
2.Source Code/produced_graph/phase4_rescue_classifier/phase4_rescue_nowcasting_model.json,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",183,9cbe8da9471bbee117666faf3ad2c8a80968f5bb7b7e0787e5dc9b0df9ccbf3d,
2.Source Code/produced_graph/phase4_rescue_classifier/phase4_rescue_oof_predictions.csv,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",2694859,dea864ab8a1e3c5785748b3b8ebec8eb3151585f21d664e1169fd116de1b7cd9,
2.Source Code/produced_graph/phase4_rescue_classifier/phase4_rescue_source_audit.csv,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",5961,d8e9f1181e9df8a890a038c4e2005259b959bad839313a40adf62860ebc32066,
2.Source Code/produced_graph/phase4_rescue_classifier/phase4_rescue_threshold_search.csv,retain_lineage,"Current figure/table source, companion export, or complete audit/hash-bound dependency family",1460629,dca69cbaeaee11c4b6cd86fbd5f9d76aed760045d68b6ba7ff0eae66e8156650,
docs/2026-09-01-strict-temporal-new-area-fivefold-design.md,retain_code_support,"Code, configuration, documentation, tests or other non-presentation support",4203,,
docs/2026-09-01-strict-temporal-new-area-fivefold-implementation-plan.md,retain_code_support,"Code, configuration, documentation, tests or other non-presentation support",14210,,
docs/superpowers/plans/2026-08-06-leave-one-country-out-robustness.md,retain_code_support,"Code, configuration, documentation, tests or other non-presentation support",53155,,
docs/superpowers/plans/2026-08-07-spatial-feature-comparison.md,retain_code_support,"Code, configuration, documentation, tests or other non-presentation support",146248,,
docs/superpowers/plans/2026-08-09-all-prediction-1170-contract-normalization.md,retain_code_support,"Code, configuration, documentation, tests or other non-presentation support",60304,,
docs/superpowers/plans/2026-08-10-cascading-nowcasting-calibration.md,retain_code_support,"Code, configuration, documentation, tests or other non-presentation support",51725,,
docs/superpowers/plans/2026-08-10-full-year-nowcasting-calibration-sensitivity.md,retain_code_support,"Code, configuration, documentation, tests or other non-presentation support",50928,,
docs/superpowers/plans/2026-08-13-strict-temporal-leave-one-country-out-robustness.md,retain_code_support,"Code, configuration, documentation, tests or other non-presentation support",70546,,
docs/superpowers/plans/2026-08-14-phase4-rescue-classifier.md,retain_code_support,"Code, configuration, documentation, tests or other non-presentation support",35141,,
docs/superpowers/plans/2026-08-14-simple-baseline-comparison.md,retain_code_support,"Code, configuration, documentation, tests or other non-presentation support",20131,,
docs/superpowers/plans/2026-08-17-direct-phase3-vs-phase45-rescue.md,retain_code_support,"Code, configuration, documentation, tests or other non-presentation support",23018,,
docs/superpowers/plans/2026-09-02-missingness-sensitivity.md,retain_code_support,"Code, configuration, documentation, tests or other non-presentation support",75301,,
docs/superpowers/specs/2026-08-06-leave-one-country-out-robustness-design.md,retain_code_support,"Code, configuration, documentation, tests or other non-presentation support",15706,,
docs/superpowers/specs/2026-08-07-spatial-feature-comparison-design.md,retain_code_support,"Code, configuration, documentation, tests or other non-presentation support",33763,,
